Date,^GSPC,^DJI,^IXIC,^FTSE,^GDAXI,^FCHI,^N100,EURUSD=X,^HSI,^DXS,GD=F,EURRUB=X,GC=F,SI=F,PL=F,PA=F,HG=F,ALI=F
2021-10-31,4553.170947265625,35614.411328125,15222.32490234375,7228.0099609375,15597.5958984375,6733.58798828125,1328.6530029296875,1.1625696301460267,25820.944921875,8711.83994140625,590.8900085449219,82.01085968017578,1787.6499877929687,24.101700019836425,1038.3699768066406,2028.1099853515625,4.555100059509277,2933.675
2021-11-14,4664.8259765625,36142.990625,15802.5849609375,7304.289990234375,16013.67314453125,7008.640966796875,1366.3180053710937,1.155994713306427,25052.344140625,8711.6099609375,583.3250061035156,82.44615936279297,1819.3099853515625,24.311000061035156,1056.4999938964843,2037.6700317382813,4.375000095367431,2646.7
2021-11-28,4679.26298828125,35712.227734375,15843.5666015625,7261.260009765625,16013.54306640625,7069.980029296875,1365.1680053710938,1.1299432158470153,25023.3560546875,8519.712109375,571.2194915771485,83.2283103942871,1824.5199890136719,24.253550148010255,1019.4749969482422,1994.4200073242187,4.36852502822876,2618.6625
2021-12-12,4620.99404296875,35128.845703125,15488.8390625,7211.23994140625,15443.1140625,6888.62001953125,1323.3639892578126,1.1304950952529906,23812.2529296875,8161.027978515625,534.8350036621093,83.8625991821289,1778.1199951171875,22.382699966430664,939.4099975585938,1791.9999877929688,4.310699892044068,2587.225
2021-12-26,4670.031030273438,35664.141796875,15382.621435546875,7273.37998046875,15555.238916015625,6977.70400390625,1326.1669799804688,1.1294824361801148,23291.533984375,8215.783935546875,545.5660034179688,83.26374969482421,1792.3749938964843,22.410199928283692,935.8349914550781,1767.139990234375,4.313350057601928,2671.425
2022-01-09,4757.927001953125,36418.554296875,15537.81787109375,7440.3650390625,15993.371728515625,7218.942041015625,1368.47099609375,1.132239544391632,23216.701953125,8513.9609375,570.3650146484375,84.57529907226562,1808.72998046875,22.883999824523926,968.7800048828125,1917.8599975585937,4.4162500381469725,2813.8
2022-01-23,4604.2109375,35565.4658203125,14645.5654296875,7543.8900390625,15866.74384765625,7165.168017578125,1355.0619873046876,1.137576985359192,24307.741796875,8606.6580078125,599.1980010986329,86.24154968261719,1822.6,23.44549980163574,988.904995727539,1945.7699890136719,4.459574961662293,2987.9625
2022-02-06,4450.43095703125,34808.389453125,13904.0150390625,7478.729931640625,15360.9998046875,6976.835986328125,1312.5599731445313,1.127523910999298,24148.59228515625,8258.9619140625,622.7500061035156,87.57695007324219,1811.6599975585937,22.90250015258789,1025.1400085449218,2306.0099609375,4.42544994354248,3076.875
2022-02-20,4459.218994140625,34918.2109375,13999.683984375,7591.269970703125,15307.94794921875,6995.52900390625,1318.3349853515624,1.1392634987831116,24632.1703125,8425.03203125,644.172998046875,86.20254974365234,1855.1699829101562,23.51409969329834,1042.2799865722657,2280.2000244140627,4.530800008773804,3280.7
2022-03-06,4328.952490234375,33633.720703125,13493.9275390625,7361.730029296875,14183.373046875,6562.346044921875,1246.1970092773438,1.121613073348999,22921.0369140625,8707.002001953126,697.0300018310547,102.31731033325195,1919.1449951171876,24.77650022506714,1071.65,2542.3350219726562,4.5819250583648685,3506.375
2022-03-20,4278.17099609375,33464.290234375,13133.08388671875,7181.990087890625,13767.25693359375,6334.68505859375,1203.6550048828126,1.0969194650650025,20484.3130859375,8861.27685546875,747.1800048828125,141.50290908813477,1966.7099853515624,25.63419990539551,1068.3799987792968,2668.12998046875,4.626900005340576,3376.35
2022-04-03,4537.80908203125,34826.3640625,14212.98486328125,7497.32998046875,14436.83505859375,6639.966064453125,1270.9279907226562,1.104074192047119,21849.6560546875,9211.28505859375,751.6150024414062,125.82081985473633,1935.4699829101562,25.15900001525879,1006.5200073242188,2355.169970703125,4.716349983215332,3520.475
